"INFESTATION_AREA_KEY"	"CREATE_USER_NAME"	"CREATE_TS"	"MZONES_MANAGEMENT_ZONE_KEY"	"INFESTATION_AREA_ID"	"IS_CURRENT_IND"	"LATITUDE_NBR"	"LONGITUDE_NBR"	"INFARA_INFESTATION_AREA_KEY"	"CMC4_COORDINATE_METHOD_ID"	"OIC_OBJECT_OF_INTEREST_ID"	"DC4_DATUM_ID"	"VSC1_VERIFICATION_STATUS_ID"	"COLLECTOR_NAME"	"COLLECTION_DATE"	"VERIFIER_NAME"	"VERIFICATION_DATE"	"MODIFY_USER_NAME"	"MODIFY_TS"
2446	"mcgee_s"	09-JUN-10	4886	"SSR-074-000"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"mcgee_s"	09-JUN-10	"mcgee_s"	09-JUN-10	""	
2447	"kneisley_j"	09-JUN-10	2837	"BP-EE-000"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"kneisley_j"	09-JUN-10	"kneisley_j"	09-JUN-10	"KAUFMANN_G"	02-NOV-16
2448	"mcgee_s"	09-JUN-10	4887	"SSR-075-000"	"Y"	27.816494	-80.587612		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"mcgee_s"	09-JUN-10	"mcgee_s"	09-JUN-10	""	
2449	"NRTS"	09-JUN-10	4888	"SSR-076-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	09-JUN-10	"NRTS"	09-JUN-10	""	
2450	"kneisley_j"	09-JUN-10	2839	"BP-FF-000"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"kneisley_j"	09-JUN-10	"kneisley_j"	09-JUN-10	""	
2451	"NRTS"	09-JUN-10	4889	"SSR-077-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	09-JUN-10	"NRTS"	09-JUN-10	""	
2452	"NRTS"	03-JUN-10	2957	"CF-16-001"	"Y"	27.976124	-81.469067		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	""	
2453	"NRTS"	03-JUN-10	1270	"DWP-05-003"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"MULVEY_G"	26-MAY-17
2454	"Egensteine_E"	03-JUN-10	2958	"CF-17-000"	"Y"	27.970719	-81.468235		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"Egensteine_E"	03-JUN-10	"Egensteine_E"	03-JUN-10	""	
2455	"NRTS"	03-JUN-10	1270	"DWP-05-004"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"MULVEY_G"	26-MAY-17
2456	"NRTS"	03-JUN-10	1270	"DWP-05-005"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"MULVEY_G"	26-MAY-17
2457	"NRTS"	03-JUN-10	583	"WK-12-003"	"Y"	30.212282	-84.288644		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	""	
2458	"NRTS"	03-JUN-10	671	"CF-29-001"	"Y"	27.9585	-81.46696		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	""	
2459	"NRTS"	03-JUN-10	1270	"DWP-05-006"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"MULVEY_G"	26-MAY-17
2460	"NRTS"	03-JUN-10	2960	"CF-19A-001"	"Y"	27.966903	-81.47566		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	""	
2461	"NRTS"	03-JUN-10	1270	"DWP-05-007"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"MULVEY_G"	26-MAY-17
2462	"NRTS"	03-JUN-10	1270	"DWP-05-008"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"MULVEY_G"	26-MAY-17
2463	"Egensteine_E"	03-JUN-10	2960	"CF-19A-000"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"Egensteine_E"	03-JUN-10	"Egensteine_E"	03-JUN-10	""	
2464	"NRTS"	04-JUN-10	1570	"MB-01-001"	"Y"	26.828516	-80.047217		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	04-JUN-10	"NRTS"	04-JUN-10	""	
2465	"NRTS"	04-JUN-10	1578	"MB-09-001"	"Y"	26.816463	-80.04608		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	04-JUN-10	"NRTS"	04-JUN-10	""	
2466	"hanna_jl"	04-JUN-10	1548	"LGK-04-000"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"hanna_jl"	04-JUN-10	"hanna_jl"	04-JUN-10	"MULVEY_G"	25-MAY-21
2467	"NRTS"	04-JUN-10	1551	"LGK-07-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	04-JUN-10	"NRTS"	04-JUN-10	""	
2468	"NRTS"	04-JUN-10	2920	"CD-01-WNTRL"	"Y"	28.02769	-82.82291		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	04-JUN-10	"NRTS"	04-JUN-10	""	
2469	"NRTS"	04-JUN-10	2920	"CD-01-ENTRL"	"Y"	28.02839	-82.82136		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	04-JUN-10	"NRTS"	04-JUN-10	""	
2470	"NRTS"	04-JUN-10	265	"CD-34-WCATI"	"Y"	28.024301	-82.824864		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	04-JUN-10	"NRTS"	04-JUN-10	""	
2471	"NRTS"	04-JUN-10	1546	"LGK-02-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	04-JUN-10	"NRTS"	04-JUN-10	""	
2472	"NRTS"	04-JUN-10	1547	"LGK-03-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	04-JUN-10	"NRTS"	04-JUN-10	""	
2255	"wilson_t"	07-JUN-10	3677	"HH-SL65A-000"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"wilson_t"	07-JUN-10	"wilson_t"	07-JUN-10	"MULVEY_G"	11-DEC-17
2256	"wilson_t"	07-JUN-10	3678	"HH-SL65B-000"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"wilson_t"	07-JUN-10	"wilson_t"	07-JUN-10	"MULVEY_G"	11-DEC-17
2257	"NRTS"	07-JUN-10	4797	"SSR-013-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	""	
2258	"NRTS"	07-JUN-10	4767	"SR-5-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	""	
2259	"NRTS"	07-JUN-10	4798	"SSR-014-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	""	
2260	"NRTS"	07-JUN-10	4769	"SR-6B-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	""	
2261	"NRTS"	07-JUN-10	4770	"SR-6C-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	""	
2262	"NRTS"	07-JUN-10	4799	"SSR-014A-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	""	
2263	"NRTS"	07-JUN-10	4800	"SSR-015-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	"aliengena_k"	28-MAY-12
2264	"NRTS"	07-JUN-10	5131	"TY-A01-001"	"Y"	30.606247	-84.899493		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	"Stiles_A"	11-JUN-10
2265	"NRTS"	07-JUN-10	4801	"SSR-016n-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	""	
2266	"NRTS"	07-JUN-10	4802	"SSR-016s-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	07-JUN-10	"NRTS"	07-JUN-10	""	
2267	"NRTS"	03-JUN-10	1320	"TC-03-001"	"Y"	27.582448	-82.55992		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"raymond_s"	14-FEB-12
2268	"NRTS"	03-JUN-10	1342	"TC-25-001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"T. Cleary"	07-AUG-11
2269	"NRTS"	03-JUN-10	1322	"TC-05-001"	"Y"	27.583414	-82.556852		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"raymond_s"	14-FEB-12
2270	"NRTS"	03-JUN-10	1321	"TC-04-001"	"Y"	27.581041	-82.558515		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"Raymond_s"	21-MAR-12
2271	"NRTS"	03-JUN-10	1321	"TC-04-002"	"N"	27.5811	-82.5592		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	03-JUN-10	"NRTS"	03-JUN-10	"MULVEY_G"	08-JUL-19
2272	"NRTS"	08-JUN-10	4867	"SSR-060w-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2273	"NRTS"	08-JUN-10	3728	"HR-09-AP004"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2274	"NRTS"	08-JUN-10	3719	"HR-01B-PW001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2275	"NRTS"	08-JUN-10	3719	"HR-01B-PW002"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2276	"NRTS"	08-JUN-10	3728	"HR-09-AP005"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2277	"NRTS"	08-JUN-10	3728	"HR-09-AP006"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2278	"NRTS"	08-JUN-10	3720	"HR-02-TA001"	"N"	28.13806	-82.23336		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2279	"NRTS"	08-JUN-10	3728	"HR-09-AP007"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2280	"NRTS"	08-JUN-10	3721	"HR-03-TC001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	18-MAR-20
2281	"mcgee_s"	08-JUN-10	4868	"SSR-061-000"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"mcgee_s"	08-JUN-10	"mcgee_s"	08-JUN-10	""	
2282	"NRTS"	08-JUN-10	3728	"HR-09-AP008"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2283	"mcgee_s"	08-JUN-10	4869	"SSR-062n-000"	"Y"	27.82755	-80.54305		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"mcgee_s"	08-JUN-10	"mcgee_s"	08-JUN-10	""	
2284	"mcgee_s"	08-JUN-10	4870	"SSR-062s-000"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"mcgee_s"	08-JUN-10	"mcgee_s"	08-JUN-10	""	
2285	"romance_m"	08-JUN-10	3268	"CU-01-000"	"Y"	24.773189	-80.937979		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"romance_m"	08-JUN-10	"romance_m"	08-JUN-10	""	
2286	"mcgee_s"	08-JUN-10	4871	"SSR-063C-000"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"mcgee_s"	08-JUN-10	"mcgee_s"	08-JUN-10	""	
2287	"NRTS"	08-JUN-10	324	"HR-15A-BP001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	06-FEB-20
2288	"mcgee_s"	08-JUN-10	4872	"SSR-063n-000"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"mcgee_s"	08-JUN-10	"mcgee_s"	08-JUN-10	""	
2289	"NRTS"	08-JUN-10	4873	"SSR-063s-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2290	"NRTS"	08-JUN-10	3728	"HR-09-AP010"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2291	"romance_m"	08-JUN-10	98	"CU-02-000"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"romance_m"	08-JUN-10	"romance_m"	08-JUN-10	"MULVEY_G"	26-JUL-18
2292	"NRTS"	08-JUN-10	4874	"SSR-064e-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2293	"NRTS"	08-JUN-10	3733	"HR-16-LA001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	06-FEB-20
2294	"NRTS"	08-JUN-10	3729	"HR-10-AP002"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2295	"NRTS"	08-JUN-10	4875	"SSR-064n-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2296	"mcgee_s"	08-JUN-10	4876	"SSR-064s-000"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"mcgee_s"	08-JUN-10	"mcgee_s"	08-JUN-10	""	
2297	"NRTS"	08-JUN-10	4877	"SSR-065n-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2298	"NRTS"	08-JUN-10	3729	"HR-10-AP005"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2299	"NRTS"	08-JUN-10	3721	"HR-03-LA001"	"N"	28.14459	-82.22478		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	18-MAR-20
2300	"NRTS"	08-JUN-10	4878	"SSR-065s-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2301	"NRTS"	08-JUN-10	3723	"HR-05-LA001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2302	"mcgee_s"	08-JUN-10	4879	"SSR-066-000"	"Y"	27.79264	-80.54499		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"mcgee_s"	08-JUN-10	"mcgee_s"	08-JUN-10	""	
2303	"romance_m"	08-JUN-10	100	"CU-04-000"	"Y"	24.763556	-80.939964		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"romance_m"	08-JUN-10	"romance_m"	08-JUN-10	""	
2304	"NRTS"	08-JUN-10	3723	"HR-05-LA002"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2305	"romance_m"	08-JUN-10	101	"CU-05-000"	"Y"	24.750686	-80.983934		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"romance_m"	08-JUN-10	"romance_m"	08-JUN-10	""	
2306	"romance_m"	08-JUN-10	102	"CU-06-000"	"Y"	24.739116	-80.985744		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"romance_m"	08-JUN-10	"romance_m"	08-JUN-10	""	
2307	"NRTS"	08-JUN-10	3720	"HR-02-LA001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2308	"NRTS"	08-JUN-10	3727	"HR-08A-LA001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"KRAEMER_N"	03-OCT-22
2309	"romance_m"	08-JUN-10	105	"CU-09-000"	"Y"	24.742474	-80.981924		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"romance_m"	08-JUN-10	"romance_m"	08-JUN-10	""	
2310	"NRTS"	08-JUN-10	3729	"HR-10-AP006"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2311	"NRTS"	08-JUN-10	3721	"HR-03-LA002"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	18-MAR-20
2312	"NRTS"	08-JUN-10	3729	"HR-10-AP007"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2313	"NRTS"	08-JUN-10	2911	"BT-04A-001"	"Y"	30.494337	-81.438259		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"monzon_m"	14-JUL-14
2314	"NRTS"	08-JUN-10	650	"BT-04B-002"	"Y"	30.50478	-81.45191		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"monzon_m"	14-JUL-14
2315	"NRTS"	08-JUN-10	3729	"HR-10-AP010"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2316	"NRTS"	08-JUN-10	324	"HR-15A-LA001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	06-FEB-20
2317	"NRTS"	08-JUN-10	3729	"HR-10-AP011"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2318	"NRTS"	08-JUN-10	3729	"HR-10-AP012"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2319	"NRTS"	08-JUN-10	3729	"HR-10-AP013"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2320	"NRTS"	08-JUN-10	3729	"HR-10-AP014"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2321	"NRTS"	08-JUN-10	3729	"HR-10-AP015"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2322	"NRTS"	08-JUN-10	3729	"HR-10-AP017"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2323	"NRTS"	08-JUN-10	3729	"HR-10-AP018"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2324	"NRTS"	08-JUN-10	3729	"HR-10-AP019"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2325	"NRTS"	08-JUN-10	3730	"HR-11-AP001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2326	"NRTS"	08-JUN-10	3730	"HR-11-AP003"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2327	"NRTS"	08-JUN-10	3730	"HR-11-AP005"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2328	"NRTS"	08-JUN-10	3730	"HR-11-AP006"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2329	"NRTS"	08-JUN-10	3730	"HR-11-AP"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2330	"NRTS"	08-JUN-10	3731	"HR-12-AP001"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2331	"NRTS"	08-JUN-10	3731	"HR-12-AP002"	"N"	28.14675	-82.23498		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2332	"NRTS"	08-JUN-10	3731	"HR-12-AP004"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	30-MAY-17
2333	"NRTS"	08-JUN-10	3718	"HR-01A-CF006"	"N"	28.14299	-82.23026		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2334	"NRTS"	08-JUN-10	3719	"HR-01B-CF009"	"N"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"MULVEY_G"	26-MAY-17
2335	"NRTS"	08-JUN-10	624	"BC-22-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2336	"NRTS"	08-JUN-10	626	"BC-24-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2337	"NRTS"	08-JUN-10	626	"BC-24-002"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2338	"NRTS"	08-JUN-10	627	"BC-25-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2339	"NRTS"	08-JUN-10	630	"BC-28-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2340	"NRTS"	08-JUN-10	629	"BC-27-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2341	"NRTS"	08-JUN-10	613	"BC-12A-001"	"Y"	29.358	-81.105		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2342	"NRTS"	08-JUN-10	614	"BC-12B-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2343	"NRTS"	08-JUN-10	614	"BC-12B-002"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2344	"NRTS"	08-JUN-10	614	"BC-12B-003"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2345	"NRTS"	08-JUN-10	618	"BC-18A-001"	"Y"	29.352426	-81.105173		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	"melnechuk_M"	29-APR-13
2346	"NRTS"	08-JUN-10	2809	"BC-14-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2347	"NRTS"	08-JUN-10	2809	"BC-14-002"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2348	"NRTS"	08-JUN-10	1648	"TM-06-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2349	"NRTS"	08-JUN-10	1648	"TM-06-002"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2350	"NRTS"	08-JUN-10	1130	"TM-03D-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
2351	"NRTS"	08-JUN-10	1649	"TM-07-001"	"Y"				"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NRTS"	08-JUN-10	"NRTS"	08-JUN-10	""	
